Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;N;30;30;30;30;30;30;30;30;30;30;30;29;29
1387;Min;5.6;5.9;6.6;7.0;9.9;12.8;14.7;14.9;14.0;11.0;9.0;6.6;10.9
1387;Q1;7.1;6.9;8.4;9.2;11.3;13.6;15.3;15.9;14.4;12.2;9.5;8.2;11.4
1387;Q2;7.8;7.5;9.1;9.6;11.6;14.1;15.9;16.3;14.8;12.7;10.1;8.6;11.7
1387;Q3;8.6;8.1;9.3;10.2;12.3;14.5;16.0;16.5;15.5;13.0;10.7;9.0;11.9
1387;Q4;9.3;9.6;10.1;10.8;12.9;15.1;16.3;16.9;16.1;14.0;11.8;10.2;12.1
1387;Max;9.7;11.0;10.8;11.3;13.8;15.7;17.6;18.1;16.7;15.3;12.5;11.3;12.6
1387;Mn;8.1;7.8;9.2;9.9;12.0;14.4;15.9;16.4;15.0;12.8;10.3;8.7;11.9
1387;Md;8.1;8.0;9.2;9.9;12.0;14.3;15.9;16.4;15.2;13.0;10.5;9.0;11.8
1387;S;1.12;1.33;0.88;0.95;0.95;0.74;0.63;0.66;0.79;1.05;1.07;1.14;0.40
1387;Cv;0.14;0.17;0.10;0.10;0.08;0.05;0.04;0.04;0.05;0.08;0.10;0.13;0.03
1387E;N;29;29;30;30;30;30;29;28;29;29;27;29;25
1387E;Min;1.5;2.1;3.8;5.0;8.0;11.2;12.6;12.1;11.0;8.7;4.1;3.1;8.6
1387E;Q1;3.7;3.7;5.5;6.9;9.3;12.0;13.8;13.9;11.8;9.4;6.2;4.7;9.0
1387E;Q2;5.1;4.4;6.5;7.5;9.8;12.4;14.2;14.2;12.3;10.0;7.5;5.6;9.2
1387E;Q3;6.2;5.6;6.8;8.0;10.2;12.7;14.5;14.8;13.1;10.6;8.0;6.4;9.8
1387E;Q4;7.1;6.9;7.3;8.6;11.1;13.4;14.8;15.5;13.9;12.2;9.5;8.0;10.0
1387E;Max;7.4;9.6;9.7;9.4;11.5;14.8;16.0;17.2;14.7;13.4;10.8;9.5;10.5
1387E;Mn;6.1;5.2;6.7;7.7;10.0;12.5;14.4;14.5;12.6;10.4;7.7;5.8;9.4
1387E;Md;5.4;5.2;6.6;7.7;10.1;12.7;14.4;14.5;12.9;10.6;7.9;6.1;9.5
1387E;S;1.65;1.71;1.24;1.03;0.91;0.84;0.80;1.04;1.13;1.34;1.63;1.69;0.55
1387E;Cv;0.31;0.33;0.19;0.13;0.09;0.07;0.06;0.07;0.09;0.13;0.21;0.28;0.06
1428;N;29;30;28;28;29;28;30;29;28;27;28;27;24
1428;Min;1.2;1.4;2.9;2.9;6.0;9.9;11.6;11.4;10.2;7.1;4.7;2.8;7.6
1428;Q1;3.1;2.6;4.5;5.5;7.9;10.7;12.1;12.6;10.7;8.3;5.4;4.0;7.8
1428;Q2;3.6;3.4;5.2;5.8;8.2;10.9;12.7;13.0;11.5;9.0;6.2;4.5;8.2
1428;Q3;4.6;4.3;5.7;6.7;8.7;11.3;13.1;13.7;12.5;9.6;7.3;5.2;8.3
1428;Q4;5.2;5.7;6.4;7.0;9.5;12.1;13.8;14.0;13.0;10.6;8.2;6.5;8.6
1428;Max;6.0;7.6;8.0;8.7;11.1;13.3;14.6;15.7;13.8;12.4;9.9;8.2;9.0
1428;Mn;4.0;3.8;5.4;6.3;8.5;11.2;12.9;13.4;11.9;9.2;6.6;4.7;8.3
1428;Md;4.0;4.1;5.4;6.3;8.5;11.3;13.0;13.3;11.9;9.4;6.7;5.1;8.2
1428;S;1.27;1.55;1.10;1.18;1.04;0.91;0.82;0.91;1.11;1.25;1.42;1.37;0.41
1428;Cv;0.32;0.38;0.20;0.19;0.12;0.08;0.06;0.07;0.09;0.13;0.21;0.27;0.05
8175;N;30;30;30;30;30;30;30;30;30;30;30;29;29
8175;Min;-4.2;-2.6;0.6;3.3;5.5;10.4;14.3;14.6;11.4;6.1;0.3;-2.3;6.7
8175;Q1;-2.2;-0.5;2.5;4.2;8.2;13.1;16.3;15.9;12.3;7.4;2.1;-0.3;7.2
8175;Q2;-0.8;0.6;3.0;5.1;8.8;13.6;16.7;16.7;13.6;8.8;3.4;0.9;7.6
8175;Q3;0.4;1.4;3.7;5.7;9.8;14.2;16.9;17.2;13.9;9.5;4.3;1.6;8.1
8175;Q4;1.6;2.9;4.2;6.4;10.5;14.6;17.9;17.8;14.4;10.2;5.8;2.4;8.4
8175;Max;3.8;4.5;6.9;7.4;11.8;16.1;18.6;18.5;16.0;11.4;7.1;5.1;8.7
8175;Mn;-0.3;1.1;3.4;5.6;9.5;13.8;16.8;17.1;13.8;9.4;3.7;1.0;7.8
8175;Md;-0.2;1.0;3.3;5.4;9.2;13.8;16.9;16.8;13.5;8.9;4.0;1.2;7.8
8175;S;2.08;1.74;1.15;1.09;1.41;1.14;0.99;1.03;1.19;1.43;1.84;1.79;0.54
8175;Cv;-9.73;1.74;0.34;0.20;0.15;0.08;0.06;0.06;0.09;0.16;0.46;1.48;0.07
8178D;N;28;28;28;28;28;26;28;28;28;28;28;26;24
8178D;Min;-2.9;-1.7;0.9;3.8;5.9;11.0;15.3;14.7;11.8;6.9;1.3;-1.4;7.1
8178D;Q1;-1.1;0.5;3.3;4.7;8.9;13.6;16.8;16.8;12.7;7.7;2.8;0.2;7.9
8178D;Q2;0.1;1.4;3.9;5.9;9.7;14.2;17.2;17.4;14.1;9.4;3.9;1.4;8.3
8178D;Q3;0.8;2.1;4.1;6.4;10.6;14.5;17.7;17.8;14.6;10.1;5.0;2.2;8.7
8178D;Q4;2.2;3.4;4.6;6.9;11.1;15.4;18.6;18.3;15.0;10.7;6.6;3.7;9.1
8178D;Max;4.2;5.1;7.4;8.4;12.7;17.4;19.6;19.1;16.3;12.1;7.7;5.6;9.6
8178D;Mn;0.4;1.9;4.1;6.1;10.0;14.4;17.4;17.7;14.4;9.8;4.3;1.7;8.5
8178D;Md;0.6;1.8;3.9;6.0;9.9;14.4;17.6;17.5;14.0;9.5;4.6;1.8;8.5
8178D;S;1.94;1.62;1.18;1.18;1.47;1.39;1.05;0.98;1.16;1.46;1.86;1.88;0.68
8178D;Cv;3.39;0.92;0.30;0.20;0.15;0.10;0.06;0.06;0.08;0.15;0.40;1.02;0.08
8025;N;30;29;30;30;30;30;30;30;30;30;30;30;29
8025;Min;3.5;4.4;6.4;8.7;11.1;15.5;17.3;18.5;16.8;12.7;7.9;5.5;12.0
8025;Q1;4.6;5.9;8.0;10.1;12.9;17.1;19.7;20.5;17.2;13.4;9.4;6.4;12.5
8025;Q2;6.2;6.9;8.6;10.7;13.7;17.8;20.4;21.0;18.2;14.4;9.9;7.0;13.0
8025;Q3;6.8;7.5;9.1;11.1;14.5;18.4;21.0;21.6;18.7;14.9;10.6;7.6;13.4
8025;Q4;7.6;8.0;9.6;11.7;15.2;18.9;21.8;22.2;19.5;15.5;11.6;8.5;13.6
8025;Max;9.2;10.1;12.3;13.4;16.1;20.7;22.6;22.7;20.8;16.3;12.5;9.9;14.1
8025;Mn;6.6;7.0;8.9;10.9;14.0;18.2;20.8;21.2;18.5;14.7;10.1;7.5;13.2
8025;Md;6.3;7.1;8.9;10.9;14.1;18.1;20.7;21.2;18.5;14.5;10.3;7.4;13.1
8025;S;1.53;1.27;1.15;0.96;1.28;1.16;1.12;1.09;1.08;1.05;1.31;1.26;0.57
8025;Cv;0.24;0.18;0.13;0.09;0.09;0.06;0.05;0.05;0.06;0.07;0.13;0.17;0.04
8019;N;30;29;30;29;29;28;29;30;29;29;30;29;24
8019;Min;3.3;4.0;6.8;8.8;11.5;15.5;18.3;19.7;17.2;13.2;6.9;5.5;12.5
8019;Q1;5.0;6.0;7.7;9.8;12.9;17.4;20.1;20.7;18.0;13.9;9.8;6.7;12.8
8019;Q2;6.3;6.8;8.3;10.3;13.6;17.7;20.7;21.2;18.7;14.7;10.4;7.1;13.2
8019;Q3;6.9;7.4;9.3;11.2;14.1;18.5;21.1;21.7;19.3;15.3;11.0;7.5;13.6
8019;Q4;7.9;8.6;9.6;11.8;15.0;18.9;21.5;22.3;20.1;15.8;12.0;8.4;14.0
8019;Max;9.2;9.6;11.8;12.5;16.4;19.4;22.5;23.2;21.1;17.2;12.8;10.0;14.4
8019;Mn;6.7;7.0;8.8;10.7;13.8;17.9;20.8;21.5;18.9;15.1;10.7;7.4;13.6
8019;Md;6.5;7.1;8.7;10.7;13.9;18.0;20.8;21.5;19.0;15.0;10.6;7.5;13.4
8019;S;1.47;1.38;1.10;1.04;1.20;0.97;0.86;0.92;1.01;1.01;1.48;1.23;0.60
8019;Cv;0.23;0.19;0.13;0.10;0.09;0.05;0.04;0.04;0.05;0.07;0.14;0.16;0.04
6325O;N;30;30;29;30;29;29;30;29;29;30;29;29;27
6325O;Min;5.9;6.5;8.1;10.5;12.0;15.7;19.3;20.0;17.2;13.5;10.6;7.6;13.3
6325O;Q1;7.3;8.0;9.9;11.7;14.3;18.2;20.9;21.4;18.8;14.6;11.5;8.6;14.2
6325O;Q2;8.0;8.6;10.6;12.1;14.9;18.8;21.5;22.3;19.8;16.0;11.8;9.4;14.5
6325O;Q3;8.5;9.2;11.0;12.8;15.9;19.3;22.3;22.9;20.5;17.0;12.1;9.8;15.0
6325O;Q4;9.3;10.0;11.3;13.3;16.2;19.8;22.6;23.4;21.1;17.4;13.3;10.3;15.2
6325O;Max;10.8;11.2;12.9;14.3;17.4;21.1;23.4;23.9;22.8;18.4;13.9;11.7;15.6
6325O;Mn;8.3;8.9;10.9;12.5;15.4;19.0;21.8;22.5;20.1;16.8;12.0;9.7;14.9
6325O;Md;8.3;9.0;10.6;12.5;15.2;18.9;21.7;22.4;19.9;16.3;12.2;9.6;14.7
6325O;S;1.15;1.16;0.96;0.87;1.15;1.16;1.05;1.15;1.22;1.33;0.93;0.94;0.59
6325O;Cv;0.14;0.13;0.09;0.07;0.08;0.06;0.05;0.05;0.06;0.08;0.08;0.10;0.04
9091O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9091O;Min;-2.9;-2.1;0.6;1.9;5.0;8.4;10.2;10.3;7.7;5.6;1.2;-3.2;5.4
9091O;Q1;-0.3;-0.7;1.5;3.3;6.3;9.4;10.8;11.2;8.8;6.7;2.3;0.0;5.8
9091O;Q2;0.6;0.8;2.0;3.9;7.0;9.6;11.8;12.1;9.6;7.0;3.6;1.4;6.0
9091O;Q3;1.6;1.6;2.6;4.3;7.5;10.4;12.7;12.9;10.6;7.9;4.3;2.6;6.3
9091O;Q4;2.8;2.5;4.0;5.0;8.1;11.1;13.3;13.5;11.5;8.5;6.0;3.4;6.7
9091O;Max;4.8;3.8;6.9;5.9;9.2;13.6;15.5;15.5;12.6;10.3;7.1;6.0;7.2
9091O;Mn;1.1;1.3;2.3;4.2;7.4;10.0;12.2;12.5;10.0;7.3;3.8;1.6;6.2
9091O;Md;1.2;1.1;2.7;4.1;7.2;10.2;12.3;12.5;10.1;7.5;4.0;1.9;6.2
9091O;S;1.81;1.56;1.43;0.95;0.98;1.08;1.43;1.26;1.31;1.11;1.67;2.02;0.50
9091O;Cv;1.55;1.45;0.54;0.23;0.14;0.11;0.12;0.10;0.13;0.15;0.42;1.09;0.08
1212E;N;30;30;30;30;30;30;30;29;29;29;29;29;29
1212E;Min;3.1;2.9;4.2;5.0;7.5;11.1;12.4;13.4;11.7;9.5;5.8;3.8;9.1
1212E;Q1;4.5;4.3;5.9;6.7;8.9;12.0;14.0;14.6;12.7;10.6;7.1;5.4;9.5
1212E;Q2;5.4;5.2;6.4;7.3;9.6;12.6;14.5;15.0;13.4;11.0;8.1;6.1;9.7
1212E;Q3;6.6;6.2;7.0;7.8;10.4;13.0;15.1;15.4;13.9;11.6;8.7;6.6;9.9
1212E;Q4;7.3;7.2;7.7;8.6;11.1;13.5;15.6;16.0;14.7;12.3;9.5;7.8;10.3
1212E;Max;7.6;8.5;9.5;9.0;11.5;14.8;17.0;17.8;15.7;13.5;10.9;9.1;10.9
1212E;Mn;6.0;5.4;6.7;7.5;10.0;12.9;14.8;15.2;13.4;11.4;8.3;6.4;9.8
1212E;Md;5.9;5.7;6.8;7.5;10.0;12.8;14.8;15.3;13.7;11.3;8.4;6.5;9.9
1212E;S;1.33;1.49;1.14;1.00;1.05;0.80;0.87;0.94;1.07;1.01;1.26;1.29;0.47
1212E;Cv;0.23;0.26;0.17;0.13;0.11;0.06;0.06;0.06;0.08;0.09;0.15;0.20;0.05
1208H;N;9;9;9;10;10;10;10;10;10;10;10;10;9
1208H;Min;;;;;;;;;;;;;
1208H;Q1;;;;;;;;;;;;;
1208H;Q2;;;;;;;;;;;;;
1208H;Q3;;;;;;;;;;;;;
1208H;Q4;;;;;;;;;;;;;
1208H;Max;;;;;;;;;;;;;
1208H;Mn;;;;;;;;;;;;;
1208H;Md;;;;;;;;;;;;;
1208H;S;;;;;;;;;;;;;
1208H;Cv;;;;;;;;;;;;;
1249I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1249I;Min;1.7;2.4;2.9;3.6;6.3;10.8;12.9;13.3;11.3;8.1;4.8;1.7;8.3
1249I;Q1;3.3;3.2;5.2;6.1;8.7;11.7;13.8;14.2;11.7;9.6;5.9;4.1;8.8
1249I;Q2;4.3;4.0;5.7;6.4;9.1;12.3;14.2;14.7;12.8;10.2;6.7;4.9;9.0
1249I;Q3;5.1;4.8;6.2;6.9;9.9;12.7;14.8;15.1;13.6;10.7;7.5;5.6;9.1
1249I;Q4;6.0;6.3;7.6;8.0;10.6;13.1;15.2;15.4;14.1;11.5;8.5;6.7;9.5
1249I;Max;7.1;7.7;8.5;8.8;11.6;14.4;16.6;17.0;15.4;12.5;9.9;8.6;10.1
1249I;Mn;4.6;4.4;5.9;6.7;9.6;12.4;14.4;14.8;13.0;10.5;7.2;5.3;9.1
1249I;Md;4.6;4.7;6.1;6.8;9.5;12.4;14.5;14.8;13.1;10.4;7.2;5.3;9.1
1249I;S;1.40;1.55;1.23;1.17;1.14;0.82;0.83;0.80;1.15;1.11;1.35;1.61;0.41
1249I;Cv;0.31;0.33;0.20;0.17;0.12;0.07;0.06;0.05;0.09;0.11;0.19;0.30;0.05
2444;N;28;27;28;28;27;27;27;28;28;28;27;28;25
2444;Min;-5.5;-4.6;-2.6;-1.2;2.7;7.1;9.4;8.4;5.7;3.0;-1.0;-4.2;3.1
2444;Q1;-3.5;-2.5;-0.8;1.2;5.1;8.3;11.8;10.9;7.6;4.2;-0.2;-1.5;3.8
2444;Q2;-2.4;-1.4;0.7;2.5;6.3;9.1;12.4;11.9;9.8;5.3;1.0;-0.8;4.9
2444;Q3;-1.3;-0.5;1.1;3.1;7.0;10.7;13.0;12.7;10.6;6.3;1.5;-0.2;5.5
2444;Q4;0.4;1.2;1.8;4.4;7.8;12.4;13.8;14.0;11.1;7.6;3.7;0.9;5.9
2444;Max;1.8;2.4;5.1;5.7;9.4;14.4;16.0;16.3;12.1;8.6;5.3;4.1;6.6
2444;Mn;-1.6;-0.9;1.0;2.9;6.5;10.2;12.7;12.1;10.3;5.9;1.4;-0.5;5.2
2444;Md;-1.6;-0.8;0.8;2.7;6.4;10.2;12.7;12.4;9.6;5.9;1.6;-0.4;5.0
2444;S;1.97;1.94;1.67;1.69;1.73;2.06;1.50;1.88;1.85;1.63;1.89;1.83;1.01
2444;Cv;-1.21;-2.29;2.09;0.62;0.27;0.20;0.12;0.15;0.19;0.28;1.17;-4.66;0.20
4452;N;30;30;30;30;30;30;30;30;30;30;30;30;30
4452;Min;-1.5;-0.1;4.5;5.0;8.9;13.6;15.8;15.2;13.0;9.4;2.8;0.0;9.3
4452;Q1;0.5;2.8;5.8;7.8;10.7;14.7;16.3;16.3;13.9;9.9;5.7;3.1;9.7
4452;Q2;2.9;4.1;6.4;8.4;11.5;15.1;16.8;17.0;14.9;11.1;6.5;4.3;10.1
4452;Q3;4.2;5.2;6.7;8.8;12.1;15.7;17.7;17.6;15.7;12.2;7.4;5.5;10.6
4452;Q4;5.2;6.2;7.2;9.5;12.7;16.2;18.3;18.1;16.5;13.0;8.8;7.1;10.9
4452;Max;7.7;7.9;9.7;11.1;13.5;18.1;19.2;19.5;17.0;13.6;11.4;9.9;11.5
4452;Mn;3.4;4.6;6.6;8.6;11.7;15.4;17.2;17.3;15.4;11.8;6.7;4.9;10.2
4452;Md;3.3;4.5;6.6;8.7;11.6;15.5;17.3;17.3;15.2;11.5;7.2;4.9;10.3
4452;S;2.46;1.90;1.03;1.22;1.12;1.03;0.95;1.07;1.17;1.40;2.11;2.26;0.60
4452;Cv;0.76;0.42;0.16;0.14;0.10;0.07;0.05;0.06;0.08;0.12;0.29;0.46;0.06
B954;N;27;28;29;30;30;27;29;28;28;27;26;27;17
B954;Min;5.7;6.7;7.5;9.8;11.7;16.2;19.1;20.5;18.6;14.3;10.0;6.9;13.4
B954;Q1;7.4;7.4;9.1;10.7;13.6;17.7;20.7;21.3;19.3;15.9;11.4;8.3;14.2
B954;Q2;8.0;8.4;9.4;11.2;14.7;18.1;21.2;21.8;19.8;16.4;12.0;9.0;14.5
B954;Q3;8.6;8.7;9.8;11.7;14.9;18.7;21.7;22.3;20.1;16.8;12.9;9.6;14.6
B954;Q4;9.2;9.1;10.5;12.1;15.4;19.1;22.0;23.0;20.6;17.2;13.5;10.9;14.8
B954;Max;11.3;11.3;12.4;12.8;16.2;20.7;23.4;24.0;22.0;18.1;14.5;13.0;15.2
B954;Mn;8.3;8.5;9.7;11.4;14.8;18.6;21.3;22.2;20.0;16.5;12.3;9.3;14.6
B954;Md;8.3;8.5;9.7;11.4;14.6;18.4;21.4;22.1;20.0;16.5;12.4;9.5;14.5
B954;S;1.36;1.08;1.01;0.73;1.00;0.92;0.90;0.92;0.83;0.92;1.22;1.49;0.41
B954;Cv;0.16;0.13;0.10;0.06;0.07;0.05;0.04;0.04;0.04;0.06;0.10;0.16;0.03
B893;N;28;30;29;30;28;29;30;30;29;30;30;28;23
B893;Min;4.5;5.0;6.8;9.0;11.5;15.8;17.8;19.1;16.5;14.0;10.3;7.1;12.2
B893;Q1;6.5;6.4;7.7;9.9;12.5;16.8;20.0;20.4;17.9;15.2;10.6;8.3;13.1
B893;Q2;7.0;7.0;8.3;10.5;14.0;17.6;20.6;21.0;18.7;15.7;11.1;8.6;13.6
B893;Q3;7.9;7.7;9.3;10.9;14.4;18.1;21.0;21.8;19.2;16.1;11.8;9.5;14.1
B893;Q4;9.0;8.5;9.8;11.3;14.9;18.5;21.7;22.8;19.6;17.2;12.6;10.1;14.4
B893;Max;10.4;10.3;11.3;11.9;15.9;21.2;23.4;24.7;21.1;18.4;13.4;11.6;14.6
B893;Mn;7.4;7.3;8.7;10.8;14.3;17.8;20.9;21.6;19.0;15.9;11.6;9.0;13.8
B893;Md;7.5;7.4;8.7;10.6;13.9;17.7;20.8;21.5;18.9;16.1;11.6;9.1;13.7
B893;S;1.37;1.19;1.14;0.77;1.19;1.08;1.05;1.37;1.14;1.08;0.94;1.11;0.67
B893;Cv;0.18;0.16;0.13;0.07;0.09;0.06;0.05;0.06;0.06;0.07;0.08;0.12;0.05
B228;N;30;30;30;29;29;30;30;29;29;30;29;28;24
B228;Min;6.4;6.0;7.4;10.0;12.1;16.5;19.1;20.0;17.7;14.4;10.5;7.8;13.1
B228;Q1;7.1;7.6;8.7;11.2;13.8;18.1;21.1;21.4;19.0;15.5;11.2;8.6;13.9
B228;Q2;8.2;8.0;9.4;11.5;15.1;18.7;21.8;22.3;19.6;16.3;11.9;9.0;14.3
B228;Q3;8.6;8.7;9.9;12.0;15.5;19.4;22.2;22.7;19.9;16.7;12.7;10.1;14.8
B228;Q4;9.4;9.1;10.4;12.3;16.2;19.6;22.9;23.3;20.7;17.7;13.5;10.6;15.1
B228;Max;11.2;11.5;12.0;13.5;16.9;21.9;24.1;25.1;21.8;18.9;14.5;12.3;15.4
B228;Mn;8.3;8.3;9.7;11.7;15.3;19.1;22.0;22.6;19.9;16.5;12.1;9.6;14.7
B228;Md;8.3;8.4;9.6;11.8;15.0;18.9;21.9;22.5;19.8;16.6;12.4;9.6;14.5
B228;S;1.24;1.17;0.94;0.77;1.23;1.10;1.02;1.15;0.91;1.17;1.05;1.25;0.61
B228;Cv;0.15;0.14;0.10;0.07;0.08;0.06;0.05;0.05;0.05;0.07;0.09;0.13;0.04
B278;N;29;30;30;28;28;27;30;30;30;28;28;30;21
B278;Min;0.3;1.4;3.0;5.5;8.5;13.0;15.6;16.0;14.3;10.8;6.7;2.5;9.1
B278;Q1;2.0;2.9;4.1;6.3;10.2;14.4;17.2;18.3;15.6;11.9;7.3;3.6;9.8
B278;Q2;3.4;3.6;4.8;7.1;10.8;15.0;18.0;18.7;16.2;12.5;7.8;4.6;10.5
B278;Q3;4.6;4.4;5.2;7.6;11.9;15.7;18.6;19.2;16.9;13.5;8.8;6.0;10.6
B278;Q4;5.4;5.0;6.3;8.3;12.6;16.4;19.3;19.6;17.2;14.1;9.4;7.4;11.2
B278;Max;7.1;7.3;7.7;10.6;13.3;17.4;20.2;20.9;18.8;15.6;11.0;8.9;11.7
B278;Mn;3.7;4.1;4.9;7.4;11.1;15.6;18.4;19.0;16.6;13.0;8.2;5.2;10.6
B278;Md;3.8;4.0;5.2;7.4;11.3;15.4;18.3;18.9;16.5;13.0;8.4;5.4;10.5
B278;S;1.71;1.38;1.14;1.10;1.29;1.18;1.08;1.14;1.06;1.21;1.21;1.82;0.69
B278;Cv;0.45;0.34;0.22;0.15;0.11;0.08;0.06;0.06;0.06;0.09;0.14;0.34;0.07
0200E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
0200E;Min;1.3;2.7;5.1;6.8;9.2;13.4;16.2;14.9;13.9;10.7;6.3;3.6;10.1
0200E;Q1;4.2;4.3;6.5;8.0;10.8;15.1;18.4;18.1;15.4;12.0;7.6;5.5;11.0
0200E;Q2;4.9;5.0;6.9;8.9;12.4;15.8;19.0;19.2;16.5;12.9;8.2;6.0;11.5
0200E;Q3;6.0;5.6;7.8;9.3;13.0;16.4;19.4;19.8;16.9;13.8;9.4;6.5;11.9
0200E;Q4;6.7;7.6;8.7;9.8;13.9;17.5;20.1;20.4;17.6;14.7;10.1;7.3;12.3
0200E;Max;7.9;9.0;10.5;11.7;14.3;20.8;22.5;23.5;19.5;16.1;11.9;8.9;12.9
0200E;Mn;5.4;5.4;7.4;9.3;12.7;16.2;19.2;19.7;16.7;13.4;8.5;6.4;11.8
0200E;Md;5.3;5.7;7.5;9.0;12.4;16.3;19.2;19.3;16.6;13.3;8.8;6.3;11.7
0200E;S;1.43;1.70;1.33;1.14;1.56;1.48;1.21;1.55;1.24;1.41;1.34;1.24;0.69
0200E;Cv;0.27;0.30;0.18;0.13;0.13;0.09;0.06;0.08;0.08;0.11;0.15;0.20;0.06
0076;N;29;30;29;30;30;29;30;29;29;28;29;28;24
0076;Min;0.4;3.0;4.6;6.5;8.2;13.6;16.7;17.4;14.9;10.2;6.3;2.6;9.9
0076;Q1;3.6;3.8;6.0;8.0;11.2;15.0;18.1;18.9;16.2;12.3;7.0;4.6;10.7
0076;Q2;4.2;5.0;7.6;9.0;12.5;16.1;18.9;19.6;17.4;13.4;8.0;5.4;11.6
0076;Q3;5.5;5.7;7.9;9.8;13.6;17.0;20.4;20.6;17.9;13.9;8.8;6.3;12.4
0076;Q4;6.2;6.8;8.5;10.5;14.6;18.0;21.5;21.7;18.3;14.9;10.3;7.2;12.7
0076;Max;8.7;8.7;9.1;11.7;15.2;20.5;23.5;22.8;20.6;16.5;11.3;8.8;13.2
0076;Mn;4.4;5.4;7.8;9.4;12.9;16.6;19.8;20.3;17.5;13.8;8.2;5.7;12.2
0076;Md;4.8;5.4;7.4;9.4;12.8;16.7;19.8;20.2;17.4;13.6;8.7;5.9;11.9
0076;S;1.71;1.48;1.26;1.34;1.77;1.75;1.76;1.39;1.22;1.56;1.53;1.62;0.99
0076;Cv;0.36;0.27;0.17;0.14;0.14;0.10;0.09;0.07;0.07;0.12;0.18;0.28;0.08
1082;N;29;30;30;29;30;30;30;30;30;30;29;29;27
1082;Min;1.8;2.6;3.6;5.1;8.3;11.0;13.6;13.9;11.1;8.8;5.3;2.0;8.9
1082;Q1;3.7;3.4;5.3;6.7;9.6;12.4;14.3;14.9;12.4;10.3;6.5;4.3;9.3
1082;Q2;4.6;4.5;5.8;7.3;10.4;12.8;15.2;15.5;13.4;10.8;7.4;5.7;9.8
1082;Q3;5.6;5.7;6.5;7.7;11.0;13.7;15.5;15.7;14.3;11.5;8.1;6.6;10.0
1082;Q4;6.4;6.5;7.2;8.5;11.8;14.6;16.3;16.5;15.1;12.8;10.0;7.4;10.4
1082;Max;8.2;8.4;9.5;10.1;12.0;16.6;18.6;19.6;16.0;14.5;11.6;9.9;11.2
1082;Mn;5.1;5.2;6.2;7.7;10.5;13.3;15.5;15.6;14.0;11.3;7.9;6.0;9.9
1082;Md;5.1;5.1;6.4;7.6;10.6;13.4;15.4;15.7;13.8;11.4;8.1;5.9;9.9
1082;S;1.71;1.65;1.34;1.14;1.03;1.18;1.17;1.12;1.29;1.36;1.74;1.86;0.60
1082;Cv;0.34;0.32;0.21;0.15;0.10;0.09;0.08;0.07;0.09;0.12;0.22;0.31;0.06
2331;N;30;30;30;30;30;30;30;30;29;30;30;30;29
2331;Min;-4.4;-3.7;-1.2;-0.1;3.3;6.9;9.2;8.4;6.1;4.0;-1.9;-5.0;3.8
2331;Q1;-3.0;-2.4;-0.1;2.1;4.9;8.1;10.4;10.6;7.5;4.6;0.7;-1.2;4.3
2331;Q2;-1.1;-1.3;0.4;2.3;5.7;8.8;11.2;11.2;8.3;5.2;1.2;-0.6;4.8
2331;Q3;-0.3;-0.4;1.3;3.1;6.4;9.4;11.7;11.8;9.1;6.2;2.5;1.1;4.9
2331;Q4;0.9;0.9;2.6;3.7;7.0;10.1;12.4;12.6;10.3;7.2;4.2;1.8;5.4
2331;Max;2.5;3.0;5.6;4.7;7.7;12.9;14.6;14.4;11.2;8.4;5.4;4.2;6.0
2331;Mn;-0.7;-0.8;0.8;2.6;5.9;9.0;11.4;11.5;8.6;6.0;1.7;-0.1;4.9
2331;Md;-0.8;-0.8;1.1;2.7;5.9;9.2;11.5;11.5;8.8;5.9;2.1;0.2;4.8
2331;S;1.99;1.71;1.45;1.19;1.11;1.21;1.10;1.17;1.31;1.27;1.79;1.96;0.60
2331;Cv;-2.44;-2.26;1.27;0.44;0.19;0.13;0.10;0.10;0.15;0.22;0.84;10.33;0.12
3469A;N;28;28;28;28;28;28;28;28;28;28;28;29;28
3469A;Min;0.6;0.9;4.2;5.0;7.2;13.7;16.9;16.2;13.4;9.3;4.2;1.4;9.7
3469A;Q1;2.3;3.3;5.9;7.4;10.5;14.8;17.7;17.5;14.5;10.4;6.1;3.7;10.3
3469A;Q2;3.2;4.2;6.5;7.9;11.3;15.9;18.2;18.2;15.7;11.7;6.9;4.4;10.6
3469A;Q3;4.2;5.0;7.1;8.5;11.8;16.4;19.0;19.2;16.3;12.5;7.8;5.1;10.8
3469A;Q4;5.1;6.2;7.6;9.1;12.6;16.8;19.9;19.9;17.2;13.4;9.2;6.5;11.3
3469A;Max;7.3;7.3;9.4;10.7;13.4;18.9;21.3;21.0;19.0;14.2;11.0;9.5;11.9
3469A;Mn;3.6;4.7;6.9;8.5;11.7;16.2;18.5;18.5;16.0;12.3;7.2;4.8;10.7
3469A;Md;3.7;4.7;6.7;8.3;11.5;16.0;18.8;18.7;16.0;11.9;7.5;4.9;10.7
3469A;S;1.72;1.54;1.08;1.20;1.40;1.25;1.22;1.28;1.37;1.35;1.89;1.86;0.57
